id,chr,r6start,r6stop,positive,H3_c12,H3_c14a,H3_c14c,H3_c8,H3K18ac_c12,H3K18ac_c14a,H3K18ac_c14c,H3K18ac_c8,H3K27ac_c12,H3K27ac_c14a,H3K27ac_c14c,H3K27ac_c8,H3K27me3_c12,H3K27me3_c14a,H3K27me3_c14c,H3K36me3_c12,H3K36me3_c14a,H3K36me3_c14c,H3K4me1_c12,H3K4me1_c14a,H3K4me1_c14c,H3K4me1_c8,H3K4me3_c12,H3K4me3_c14a,H3K4me3_c14c,H3K4me3_c8,H3K9ac_c12,H3K9ac_c14a,H3K9ac_c14c,H3K9ac_c8,H4K5ac_c12,H4K5ac_c14a,H4K5ac_c14c,H4K5ac_c8,H4K8ac_c12,H4K8ac_c14a,H4K8ac_c14c,H4K8ac_c8,input_c12,input_c14a,input_c14c,input_c8,wt_H3,wt_H3K18ac,wt_H3K4me1,wt_ZLD,bcd1,bcd2,cad1,D1,da2,dl3,ftz3,gt2,h1,h2,hb1,hb2,hkb1,hkb2,hkb3,kni1,kni2,kr1,kr2,mad2,med2,prdBQ,prdFQ,run1,run2,shn2,shn3,slp1,sna1,sna2,tll1,twi1,twi2,z2
VT49557,chr3R,29756772,29758853,0,14,19,25,14,17,8,21,4,6,18,13,29,23,19,41,27,14,31,9,8,20,8,44,48,15,101,15,27,28,5,15,9,6,45,10,11,17,4,18,17,31,10,42.4,29.97,57.12,113.894,0,0,0,1.28188,1.42457,1.20749,0,0,0,1.32057,0,0,0,0,0,0,0,0,0,1.40514,0,0,0,0,0,0,0,0,0,1.21833,0,1.16472,1.27047,0
VT4956,chr2L,9782409,9784535,0,18,28,30,21,18,10,20,45,34,22,18,29,22,41,25,27,25,49,18,8,15,14,44,52,81,28,15,25,28,11,22,11,10,40,7,12,18,4,22,18,24,13,33.65,21.09,42.84,26.04,0,0,0,0,1.21171,1.41591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64707,1.52168,1.35293
VT49562,chr3R,29767537,29769641,0,17,28,23,20,18,43,16,16,25,12,26,51,26,22,49,22,9,31,16,17,17,24,49,45,30,4,13,17,24,1,13,4,7,31,6,6,10,3,20,28,30,13,41.25,41.07,36.72,29.76,0,0,0,0,1.05554,1.16479,0,0,0,0,1.27319,0,0,0,0,0,0,0,0,0,1.30551,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49563,chr3R,29769178,29771247,1,15,9,13,12,23,9,24,24,10,20,23,7,22,31,34,14,19,17,12,25,19,14,28,26,40,0,16,17,24,17,12,6,8,57,7,9,12,2,20,19,23,13,24.65,51.06,64.464,401.14,0,0,1.64564,1.93278,2.68008,2.46524,0,0,2.39524,2.13021,0,0,2.14754,1.91323,2.1559,0,1.49613,2.24193,2.21584,1.46793,3.67259,1.39516,1.50492,1.47089,0,2.3524,0,1.42002,0,1.23531,0,2.1829,2.26472,2.52444
VT4957,chr2L,9783819,9785981,0,18,17,24,21,23,10,15,14,13,22,24,14,16,18,35,34,25,49,11,14,15,8,44,56,33,36,13,18,22,11,19,7,10,41,7,11,19,2,22,27,23,9,25.85,23.976,42.84,19.22,0,0,0,0,1.21171,1.09463,0,0,0,0,0,0,0,0,0,0,0,1.45684,1.5096,0,0,0,1.38299,0,0,0,0,0,0,0,1.99679,1.1802,1.16799,1.25286
VT49570,chr3R,29781836,29784002,0,13,16,15,11,22,14,13,11,17,15,23,7,22,28,28,6,2,27,7,14,18,7,14,24,30,64,13,18,32,19,17,6,6,38,4,10,15,3,17,16,22,8,20.95,36.63,30.6,46.5,0,0,0,1.27617,0,1.53657,0,0,0,0,0,0,0,0,0,0,0,1.28205,1.30234,0,1.24165,0,0,0,0,0,0,0,0,0,0,0,0,4.4062
VT49571,chr3R,29783426,29785594,0,17,17,16,13,22,34,16,7,15,13,16,22,20,12,101,44,27,15,12,15,21,8,68,21,29,40,13,22,17,11,17,8,5,50,8,10,15,3,13,14,14,10,44.65,35.52,36.72,46.5,0,0,0,0,0,0.949322,0,0,0,0,0,0,0,0,0,0,0,1.28254,1.23454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54985
VT49573,chr3R,29786562,29788641,0,12,15,18,19,12,18,8,5,26,20,23,22,13,27,39,17,25,53,7,10,9,12,47,26,35,52,18,19,28,11,13,4,6,37,5,5,10,3,23,17,15,9,29.75,51.615,44.88,49.6,0,0,0,1.28383,0,1.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13268,0
VT4958,chr2L,9785172,9787369,0,16,20,24,16,23,19,13,6,26,16,25,7,29,20,48,40,37,41,11,15,13,13,113,60,33,36,13,19,30,11,15,8,9,41,6,11,19,4,26,27,25,12,30.95,27.75,32.64,37.82,0,0,0,0,1.29369,1.10055,0,0,0,0,0,1.44803,0,0,0,0,0,1.45684,1.5096,1.41365,1.27651,0,1.40215,1.34391,0,0,0,0,0,1.05171,1.99679,1.19274,1.16799,1.25286
VT4962,chr2L,9794964,9797070,0,10,11,15,11,20,17,11,25,23,23,21,0,15,27,22,16,25,12,14,14,33,8,59,43,45,28,7,19,18,17,15,4,4,37,7,6,11,4,15,15,24,9,15.9,41.07,102,32.674,0,0,0,0,0,1.10641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49633,chr3R,29913334,29914336,1,17,13,27,10,7,7,6,5,20,20,14,7,26,18,21,0,13,0,6,7,11,7,37,45,43,0,13,6,15,1,14,8,5,35,2,3,8,1,13,13,18,8,15,29.97,30.6,12.4,0,0,0,0,0,0,0,0,0,0,0,1.43886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26466,0,0,0,0
VT49634,chr3R,29914286,29914620,0,7,12,12,14,6,4,5,0,6,2,23,10,17,6,21,1,1,6,3,4,17,5,37,15,37,0,9,8,13,13,19,5,5,43,4,4,2,2,13,14,14,8,21,17.76,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25702,1.36572,0,0,0,0
VT49636,chr3R,29917711,29920328,0,18,19,27,20,10,14,16,5,20,35,23,58,23,34,49,19,24,31,14,15,12,7,37,34,49,44,13,24,32,15,17,10,11,46,9,9,13,5,24,17,24,12,36.5,52.17,47.532,48.36,0,0,0,0,0,0,0,0,0,0,0,1.57144,0,0,0,0,0,0,0,1.32061,0,0,0,0,0,0,0,0,1.35323,1.3359,0,0,0,0
VT49638,chr3R,29923040,29923866,0,10,16,8,10,23,14,15,20,8,11,15,14,12,23,10,13,24,24,15,4,22,4,26,32,24,0,9,6,15,11,17,7,7,33,4,9,7,4,28,19,23,9,19,62.16,25.5,53.32,0,0,0,0,0,1.27095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12963,0
VT4964,chr2L,9798262,9800357,0,11,11,19,11,12,11,18,35,21,20,8,0,37,27,52,38,29,37,11,9,20,15,49,54,69,44,10,19,28,15,17,5,7,42,7,7,8,4,17,22,24,13,20.3,25.53,64.26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49651,chr3R,29953221,29955487,0,16,20,22,19,13,11,16,10,19,15,20,50,21,25,35,17,29,28,14,4,17,7,33,41,52,89,23,16,25,9,15,9,7,40,5,6,10,4,24,20,18,8,31.55,35.52,52.02,68.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.191,0,0
VT49652,chr3R,29955067,29957240,0,18,19,28,15,8,16,11,10,25,12,23,22,13,27,41,20,4,25,10,14,23,10,44,67,52,20,14,16,22,9,17,8,5,40,5,5,12,4,17,23,18,9,31.35,41.07,49.98,68.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.191,0,0
VT49668,chr3R,29983451,29986358,0,15,20,26,20,36,12,30,9,13,32,31,29,27,34,30,12,43,36,21,26,17,8,75,49,45,129,13,20,22,11,21,9,9,44,5,7,11,3,31,23,24,12,30.9,83.028,63.24,95.48,0,0,0,0,1.1899,1.0451,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408,0,0,0,0,0,0,0,0,1.43407,1.62299,0,0,1.21236,1.18821
VT4967,chr2L,9803188,9805318,0,16,13,24,22,11,13,17,9,20,35,28,36,26,37,45,35,15,30,12,9,17,15,21,61,54,72,11,13,31,17,13,11,7,39,5,9,11,5,25,19,31,10,33.9,44.4,40.8,70.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49678,chr3R,30000102,30001209,0,21,15,19,15,14,9,22,0,35,22,50,7,36,16,10,34,22,107,16,89,144,12,14,78,235,0,16,88,394,7,19,10,12,34,7,15,23,2,19,16,20,10,31.9,76.59,56.1,81.84,0,0,0,1.34476,0,1.386,0,0,0,0,0,0,0,0,0,0,0,0,1.21992,0,1.55919,0,0,0,0,0,0,0,0,0,0,0,0,1.12814
VT49679,chr3R,30001568,30002603,0,17,18,22,17,6,7,7,10,7,33,13,22,20,19,34,16,87,241,28,10,25,11,56,39,40,149,16,24,22,3,19,10,5,59,7,10,9,4,23,21,25,12,35.4,23.31,49.98,125.24,0,0,0,1.32239,0,1.07176,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3298,1.29787,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4968,chr2L,9804784,9806988,0,12,11,16,14,22,16,17,1,30,22,25,22,26,27,44,16,46,21,10,14,17,15,66,61,54,60,15,13,31,7,20,11,7,40,5,9,9,3,23,27,21,9,24.9,21.09,41.922,70.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49680,chr3R,30002863,30005056,1,16,21,25,17,20,53,54,42,20,140,146,14,20,22,76,71,113,344,11,79,136,7,37,273,905,56,23,227,902,39,27,21,17,48,17,27,36,4,22,18,18,14,38.7,87.69,52.02,156.24,0,0,2.30087,3.3805,2.00188,2.64394,0,0,1.61933,1.64224,0,0,2.0257,1.84097,1.84076,0,1.61635,1.3349,1.47284,1.612,3.05479,1.2836,1.2323,1.46128,0,0,0,0,0,0,2.14469,3.47268,3.66527,1.26215
VT4969,chr2L,9806363,9808624,0,12,11,14,14,11,16,13,0,20,35,10,58,22,16,34,89,24,21,20,11,18,10,49,69,70,60,15,20,33,21,15,9,7,40,7,6,8,3,19,22,20,9,24.65,42.18,57.12,36.58,0,0,0,0,0,1.15372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4970,chr2L,9808069,9810217,0,9,12,14,9,20,11,11,32,29,35,11,29,17,21,36,32,21,15,14,5,18,0,37,17,43,125,7,20,33,9,10,4,7,37,4,9,9,3,15,20,21,10,21.4,28.86,93.84,44.02,0,0,0,0,0,1.15372,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3665,0,0,0,0,0,0,0,0,0,0,0,0,1.15164,0
VT49703,chr3R,30038888,30040084,1,18,16,19,18,58,64,35,10,76,112,181,47,15,35,36,1,46,170,22,165,132,18,54,360,741,28,33,187,556,19,24,15,18,55,23,24,28,7,23,18,16,11,24.8,92.463,61.2,81.84,1.20564,1.36915,1.95605,1.94246,1.29782,2.10873,1.75224,0,0,1.28467,0,0,1.44388,1.59714,0,0,1.66583,1.4794,1.30955,1.3153,1.6554,1.27287,0,1.50198,0,0,0,1.66519,1.43238,1.554,1.83464,1.36574,1.37954,1.28288
VT4971,chr2L,9809761,9811893,0,17,22,23,14,14,14,9,30,29,12,15,36,40,44,61,32,21,33,13,7,19,8,127,37,15,125,11,20,20,31,20,9,7,37,7,8,13,4,17,17,21,11,39.45,32.19,113.22,63.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3665,0,0,0,0,0,0,0,0,0,0,0,0,1.15164,0
VT49716,chr3R,30058264,30060421,0,14,18,21,15,35,42,20,21,22,36,56,14,44,34,43,31,23,52,11,78,154,18,44,61,181,16,14,55,120,13,22,7,6,45,11,19,30,4,24,22,25,12,35.85,86.802,73.44,41.54,0,0,1.93987,2.05076,0,2.64842,0,1.74707,0,1.31117,0,1.46165,0,0,0,0,0,1.39535,1.53479,0,1.61115,0,0,0,0,0,0,1.69366,0,0,2.24685,1.42919,1.3385,1.50207
VT49717,chr3R,30059678,30061792,0,14,20,21,14,25,37,15,19,24,36,23,14,39,37,43,10,19,26,11,29,31,14,23,45,47,24,14,17,34,19,22,7,7,40,10,13,16,4,24,21,22,12,34.1,86.802,71.604,76.26,0,0,2.06639,1.63764,0,1.93269,0,2.15758,0,0,0,0,0,0,0,0,0,1.41498,1.53479,0,1.29288,0,0,0,0,0,0,0,0,0,0,1.47727,1.64257,1.2364
VT49719,chr3R,30063464,30065740,1,13,17,21,19,21,23,11,15,26,20,15,14,27,22,27,25,24,15,14,15,18,15,11,43,77,52,12,16,26,9,21,8,5,36,9,10,19,5,24,18,18,7,28.8,33.3,56.1,75.02,0,0,1.63436,0,1.35444,1.40077,0,2.12082,0,0,0,0,0,0,0,0,0,1.27015,0,1.32039,0,0,0,0,0,0,0,0,0,0,0,2.02196,2.08312,0
VT4972,chr2L,9811402,9813489,0,12,15,23,13,5,24,17,23,18,37,13,14,55,19,61,50,14,41,7,11,19,11,63,15,37,76,15,25,28,11,20,9,9,40,8,5,11,3,26,22,23,12,27.8,33.3,53.04,53.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49720,chr3R,30065237,30067337,0,19,20,19,19,21,18,26,10,27,17,25,14,39,34,24,27,32,40,15,13,32,8,33,43,34,52,13,33,30,29,17,9,6,42,10,11,16,5,34,23,25,16,37.55,79.143,83.64,91.264,0,0,0,0,0,0,0,0,1.5248,1.3857,0,0,0,0,0,0,0,0,0,1.27468,0,0,0,0,0,0,0,0,0,1.16086,0,1.16872,1.26314,0
VT49721,chr3R,30067013,30069112,0,17,21,24,25,10,12,34,7,27,15,15,14,31,39,37,21,60,90,15,16,23,18,84,32,41,4,8,22,30,15,19,12,8,58,6,11,12,4,34,22,25,14,40.5,79.143,35.7,68.2,0,0,0,0,0,0,0,0,1.36913,1.3857,0,0,0,0,0,0,0,0,0,1.30771,0,0,0,0,0,0,0,0,0,1.22195,0,0,0,0
VT49726,chr3R,30075829,30077921,0,11,13,21,15,22,8,12,0,12,25,21,14,27,14,39,37,42,23,13,23,18,14,73,28,46,36,11,21,20,5,20,9,6,62,7,5,12,4,24,20,23,11,34.05,53.28,79.56,249.24,0,0,0,0,0,1.70539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20766,1.13773,0
VT49727,chr3R,30077594,30079697,0,17,17,30,23,9,19,17,3,42,16,15,14,31,39,54,60,30,31,13,11,16,7,73,63,46,44,7,21,22,19,17,8,6,62,5,5,9,4,22,16,21,12,43.8,44.4,74.256,78.12,0,0,0,0,0,1.06375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49728,chr3R,30079263,30081424,0,17,21,30,19,33,5,15,4,53,18,18,14,17,42,33,32,30,12,23,14,14,12,70,76,30,122,12,17,22,21,19,8,8,65,5,7,11,4,20,26,19,12,34.7,53.28,54.06,154.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49729,chr3R,30081080,30083188,0,12,14,21,13,15,6,11,12,13,16,13,7,17,23,26,38,14,26,11,9,20,11,68,41,14,121,6,17,31,17,21,6,6,45,7,7,11,4,20,16,17,9,29.2,47.73,31.62,45.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4973,chr2L,9813061,9815230,0,12,14,15,11,18,9,13,19,12,12,35,14,36,28,21,37,14,35,11,9,16,20,30,21,52,48,14,23,26,15,15,7,5,44,11,6,10,2,26,19,21,10,18.55,79.92,72.42,32.86,0,0,0,0,0,0,0,0,0,0,0,0,1.17187,1.25525,1.26097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49733,chr3R,30089796,30091892,0,12,18,20,19,14,11,10,15,23,17,25,22,25,17,26,56,32,44,21,9,17,8,35,24,50,84,15,22,26,11,15,7,5,45,5,7,7,4,25,21,28,13,46.65,39.96,61.2,88.908,0,0,0,0,0,1.23062,0,0,0,0,0,1.61242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20819,1.15904,1.32349
VT49734,chr3R,30091543,30093647,0,10,13,20,13,19,8,10,22,24,28,20,14,25,34,52,44,25,30,12,10,17,22,49,34,43,20,15,21,18,13,18,6,8,55,8,7,8,3,24,12,22,13,31.65,61.05,44.88,31,0,0,0,0,0,0,0,0,0,0,0,1.61242,0,0,0,0,0,0,0,0,0,0,1.19797,0,0,0,0,0,0,1.27938,0,1.17856,1.14163,0
VT49737,chr3R,30096805,30098878,0,14,15,20,18,25,14,12,18,19,15,21,22,29,42,43,31,46,32,13,18,16,11,39,45,53,24,16,16,26,11,17,12,7,48,8,8,12,5,22,16,24,12,35.4,58.275,79.968,42.78,0,0,0,0,0,1.44213,0,0,0,0,0,0,0,0,0,0,0,0,1.24797,1.16574,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13148
VT49739,chr3R,30100266,30102471,0,13,19,15,18,12,30,11,24,24,20,15,14,13,31,26,34,18,15,13,9,11,15,56,63,45,149,11,17,22,20,18,9,5,48,7,8,8,4,20,20,23,11,24.65,41.07,44.88,10.54,0,0,0,1.19285,1.2987,1.20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22804,0,0,0,0,0,0,0,0,0,0,1.21069,1.14075,1.80343
VT4974,chr2L,9815756,9818005,0,12,15,16,19,11,17,22,9,23,11,26,14,30,31,29,36,33,16,16,14,30,9,92,56,65,141,7,21,23,7,15,11,7,40,7,7,11,3,26,16,19,9,31.3,33.3,49.776,76.26,0,0,1.82483,1.28505,1.26675,1.09228,0,0,0,0,0,1.49899,2.70073,2.18716,2.53161,0,0,1.29146,0,0,0,0,0,0,0,0,0,0,0,1.24303,0,1.3699,1.17164,0
VT49740,chr3R,30102027,30104217,0,14,14,16,13,13,15,11,7,22,19,8,22,17,32,45,30,19,24,9,15,16,12,40,26,46,48,13,13,30,27,20,11,7,42,9,7,13,5,20,22,24,10,37.3,41.07,70.38,94.86,0,0,0,0,0,1.13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28356,0,0,0,0,0,0,0,0,1.19081,0,0,0,1.22086
VT49741,chr3R,30104653,30106903,0,15,14,26,16,12,16,14,16,23,11,8,22,15,13,48,23,21,44,9,11,18,11,28,30,44,133,13,15,18,5,13,6,6,44,5,3,7,4,16,19,18,9,27.15,31.08,106.08,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2287,0,0,0,1.22246
VT49742,chr3R,30106009,30108143,0,14,13,18,16,12,14,14,16,23,23,25,18,31,21,48,23,21,17,18,17,18,18,52,54,29,133,13,16,24,13,14,7,6,44,5,6,7,5,16,19,21,9,32.85,52.17,106.08,40.92,0,0,0,0,0,1.09989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27879,0,0,0,0
VT49745,chr3R,30112222,30114383,0,18,21,24,27,16,9,14,38,18,21,16,7,29,28,24,25,30,34,15,8,16,11,70,54,47,109,9,17,28,23,15,6,10,37,6,8,15,4,22,18,20,15,31.35,32.19,22.44,97.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35655,0,0,0,0,0,0,0,1.66745,0,1.26391,0,1.14479,0,0
VT49747,chr3R,30115143,30117343,0,13,15,14,13,24,14,24,20,14,15,13,36,13,27,30,19,30,21,22,16,11,14,42,44,18,48,14,23,9,24,14,5,5,35,4,3,4,4,20,15,20,11,22.85,47.73,48.96,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49750,chr3R,30121319,30122178,0,13,16,14,27,5,3,9,6,14,9,3,0,11,17,7,0,0,33,10,11,3,8,0,24,42,16,2,5,4,1,11,7,9,34,3,5,9,3,12,17,9,6,23.25,26.64,15.3,14.26,0,0,0,1.23493,0,1.10494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15434,0,0,0,0
VT4977,chr2L,9821223,9823394,0,14,16,18,18,16,14,17,7,21,22,18,14,27,48,38,51,31,51,15,8,16,10,52,54,53,52,15,29,20,15,13,10,11,48,7,6,12,3,19,24,25,11,33.9,33.3,44.88,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31955,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4979,chr2L,9824752,9826931,0,16,17,20,15,33,16,15,9,25,15,26,7,21,25,17,33,15,26,20,8,13,21,35,43,107,36,22,20,22,7,20,8,8,45,8,9,15,4,27,22,26,10,24.5,53.28,79.866,23.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49800,chr3R,30204907,30207793,0,17,15,19,16,20,13,9,24,26,20,20,14,27,10,35,54,77,140,12,15,33,7,78,24,95,24,20,28,30,11,20,8,7,42,8,8,15,4,22,20,21,12,40.5,61.05,85.68,297.786,0,1.46506,0,1.18903,0,1.17066,0,0,0,0,1.25444,1.45447,0,0,0,0,0,1.78656,1.81239,1.23276,1.25211,0,0,1.17732,0,0,0,0,0,1.23528,0,1.22086,1.13052,1.30508
VT49815,chr3R,30229961,30232097,0,16,20,22,19,21,14,27,6,20,15,25,14,27,41,53,16,47,40,13,11,15,11,96,26,37,72,8,16,34,9,17,9,6,42,9,9,20,3,21,16,19,11,40.95,36.63,60.18,60.76,0,0,0,1.48358,1.21614,0,0,0,0,0,0,0,0,0,0,0,0,1.21456,1.35384,0,1.19568,1.66686,2.29898,0,0,0,0,2.04747,0,0,0,1.18744,0,0
VT4983,chr2L,9832044,9834147,0,12,14,15,15,31,29,26,37,21,22,28,33,41,29,63,31,3,13,10,26,63,17,16,34,47,0,17,23,32,15,13,10,9,38,13,14,16,6,20,18,14,12,22.3,79.92,77.52,84.32,0,0,0,1.22172,0,1.17655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35463,0,0,0,0,0,0,0,0,0,0,1.21867,1.15055,0
VT4984,chr2L,9833847,9835941,1,14,17,21,11,30,16,14,37,20,15,30,22,27,23,25,31,10,22,18,34,80,10,37,39,21,4,14,20,41,13,19,6,10,55,13,10,15,8,23,21,20,10,27.25,71.04,132.6,263.996,0,1.38899,0,1.25429,0,1.06575,0,0,0,0,0,1.49342,0,0,0,0,0,0,0,0,1.31335,0,0,0,0,0,0,0,0,0,0,1.17757,1.15055,0
VT4985,chr2L,9835630,9837821,0,13,21,16,16,24,16,14,22,44,13,15,29,21,30,24,9,10,38,21,15,16,7,33,21,21,64,16,19,26,9,16,7,9,48,10,8,12,5,17,15,20,8,26.75,54.39,74.46,19.22,0,0,0,0,1.29882,0,0,0,0,0,0,1.50813,0,0,0,0,0,1.32132,0,0,1.13586,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4988,chr2L,9840984,9843191,0,14,23,23,14,19,10,11,9,26,12,31,22,15,25,39,14,19,34,23,12,16,1,37,34,52,20,11,20,22,19,13,6,6,51,7,5,6,4,19,19,24,10,37.95,53.28,84.66,59.52,0,0,0,0,0,0,0,0,0,0,0,1.44264,0,0,0,0,0,1.30446,1.25736,0,0,0,0,0,0,0,0,0,0,1.28345,0,0,0,0
VT49888,chr3R,30365331,30367525,0,17,12,16,13,6,5,9,19,13,12,6,7,29,21,55,36,5,17,13,8,10,5,30,21,33,56,13,20,24,13,16,9,5,42,6,5,8,7,13,19,17,9,29.4,62.16,71.4,44.64,0,0,0,0,0,1.17931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT49895,chr3R,30386504,30388634,0,13,21,28,13,31,34,31,16,33,21,36,14,47,21,39,20,29,34,14,44,101,21,66,48,72,52,14,16,67,25,20,12,9,52,9,15,21,4,21,17,19,12,23.6,72.15,101.796,77.686,0,0,2.64066,4.34615,3.39329,5.28114,0,4.01131,1.85896,1.8811,1.40752,1.53524,2.11276,2.09876,2.29873,0,1.49788,2.28349,2.60576,1.44681,2.86433,1.56966,1.65933,1.64667,0,0,0,7.53435,0,1.20781,2.30151,5.66641,5.84653,1.76811
VT49896,chr3R,30387606,30389775,0,18,14,19,15,16,34,31,16,30,19,36,14,47,15,39,7,10,29,14,44,101,12,23,48,72,52,14,19,67,5,23,12,7,52,9,15,21,4,23,16,22,16,33.45,72.15,101.796,104.904,0,1.59457,2.6936,4.34615,3.39329,5.28114,0,2.49204,1.86081,1.8811,0,0,1.51747,1.4546,1.53166,0,1.39736,1.62255,1.72877,1.25326,2.53092,1.38035,1.60583,1.75655,0,0,0,7.53435,0,1.20781,1.99619,5.72251,5.9261,1.76811
VT49899,chr3R,30392986,30395076,0,13,13,17,11,14,13,28,15,26,11,17,14,41,54,31,27,9,11,18,11,14,12,54,21,21,72,9,14,24,19,14,6,5,48,9,10,13,4,17,18,18,12,28.7,47.73,33.66,71.3,0,0,0,0,1.22748,1.0688,0,0,0,0,0,0,0,0,0,0,0,0,1.36341,0,0,0,1.18742,0,0,0,0,0,0,1.28856,0,1.28003,1.51094,1.24106
VT4990,chr2L,9844585,9846714,1,14,17,33,16,31,5,10,24,8,15,13,22,21,25,37,50,6,18,11,21,18,8,18,37,49,93,10,15,20,11,10,6,4,40,5,5,5,3,22,18,23,12,46.3,47.73,66.3,32.86,0,0,0,0,0,1.04156,0,0,1.50496,0,0,0,0,0,0,0,0,1.27082,1.2613,0,0,0,1.1814,0,0,0,0,0,0,0,0,0,0,0
VT49901,chr3R,30404320,30406534,0,20,25,29,22,17,14,13,9,29,15,25,29,22,41,42,11,18,17,14,5,17,4,54,34,34,64,11,12,35,13,17,6,9,40,7,11,16,4,24,22,21,11,38,51.06,87.72,35.96,0,0,0,0,0,1.11322,1.63463,0,0,0,0,0,0,0,0,0,0,0,1.23011,1.35178,0,0,0,0,0,0,0,0,0,1.22249,0,1.19047,0,0
VT49902,chr3R,30406001,30408205,0,21,25,21,15,10,14,14,5,20,18,23,7,29,41,42,11,21,36,14,9,17,5,54,40,47,64,13,29,35,13,18,8,9,68,9,12,16,3,23,19,25,9,30.15,74.37,87.72,35.96,0,0,0,0,0,0,0,0,0,0,0,0,1.70593,0,1.57458,0,0,0,1.27084,0,0,0,0,0,0,0,0,0,0,1.17033,0,1.07627,0,0
VT49903,chr3R,30407611,30409715,0,13,16,14,18,27,18,20,22,20,20,24,22,29,38,40,23,19,37,13,12,16,8,49,40,33,125,14,16,32,13,18,8,10,53,7,9,12,3,20,15,22,9,27.5,61.05,87.72,32.86,0,0,0,0,0,0,0,0,0,0,0,0,1.61736,0,1.5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16444,1.07026,0
